original_id,project_or_tender,name,desc,location,pincode,status,budget,url,document_url,sector,sub_sector,timestamp_range,city,min_max
original_id,T,name,desc,location,pincode,status,,url,document_url,sector,sub_sector,timestamp_range,state,
2023_BSNL_165182_1,T,REPAIRING OF POWER PLANT MODULES UNDER KHAGARIA OA,REPAIRING OF POWER PLANT MODULES UNDER KHAGARIA OA,O/o Sr. GM Darbhanga BA,851201,Open Tender,15532.61$,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndViewTender&service=direct&session=T&sp=SWOyllTAXpyuAniQpP1tArA%3D%3D,https://etenders.gov.in/eprocure/app?component=%24DirectLink_8&page=FrontEndTenderDetails&service=direct&session=T,Miscellaneous Works,,"{'published_date': None, 'bid_opening_date': '2023-10-05 15:00:00', 'submission_start_date': None, 'submission_end_date': '2023-10-04 14:00:00'}",KHAGARIA OA,"{'min': '2023-10-04 14:00:00', 'max': '2023-10-05 15:00:00'}"
2023_BSNL_165181_1,T,"E-Tender for Laying PLB pipe/ Duct and Associated works by Open Trench Method/Trenchless Technology, Optical Fibre Cable Pulling/Blowing and splicing works etc., for REHAB WORK in RATNAGIRI SSA under  PH-V","E-Tender for Laying PLB pipe/ Duct and Associated works by Open Trench Method/Trenchless Technology, Optical Fibre Cable Pulling/Blowing and splicing works etc., for REHAB WORK in RATNAGIRI SSA under  PH-V","DE (Admin) O/o GM CN-TX West, Administrative Building, Near Teen Petrol    
Pump, Tekadi Bunglow, Thane-400602  Tel No-  022-25432727",415612,Open Tender,97805.17$,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndViewTender&service=direct&session=T&sp=S2GopOCbd%2FPtHylZsYrVozw%3D%3D,https://etenders.gov.in/eprocure/app?component=%24DirectLink_8&page=FrontEndTenderDetails&service=direct&session=T,Job Works,,"{'published_date': None, 'bid_opening_date': '2023-10-05 15:00:00', 'submission_start_date': None, 'submission_end_date': '2023-10-04 14:00:00'}",Ratnagiri,"{'min': '2023-10-04 14:00:00', 'max': '2023-10-05 15:00:00'}"
2023_BSNL_165142_1,T,"EXPRESSION OF INTEREST FOR REPAIRING OF GSM BTS 2G, 3G and MW CARDS IN NORTH ZONE CIRCLES OF BSNL","EOI for Repairing of GSM BTS 2G,  3G and MW Cards in North Zone Circles i.e. J and K, HP, HR, PB, UK,,UPE, UPW and RJ of BSNL","AGM (MM), O/o CGMT BSNL Rajasthan Telecom Circle, Sardar Patel Marg, C Scheme Jaipur 302008",302008,Open Tender,631799.56$,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndViewTender&service=direct&session=T&sp=SH2fmGnWCQ7PQcp10zioybg%3D%3D,https://etenders.gov.in/eprocure/app?component=%24DirectLink_8&page=FrontEndTenderDetails&service=direct&session=T,Repair and Maintenance Services,GSM BTS and MW Cards Repairing,"{'published_date': None, 'bid_opening_date': '2023-10-05 15:00:00', 'submission_start_date': None, 'submission_end_date': '2023-10-04 14:00:00'}",North India,"{'min': '2023-10-04 14:00:00', 'max': '2023-10-05 15:00:00'}"
2023_BSNL_165133_1,T,GM/NTL/Plg/Tdr/ARC-PP/NTL OA/23-24,"E- OPEN TENDER DOCUMENT FOR ANNUAL
REPAIR CONTRACT (ARC) OF POWER PLANT IN
OPERATIONAL AREA NAINITAL UNDER
BUSINESS AREA NAINITAL",O/o GM Nainital Hq at Haldwani,263139,Open Tender,24700.00$,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndViewTender&service=direct&session=T&sp=Sw4HDEViMv3j4%2BD8ncI9OHQ%3D%3D,https://etenders.gov.in/eprocure/app?component=%24DirectLink_8&page=FrontEndTenderDetails&service=direct&session=T,Miscellaneous Works,ARC of PP,"{'published_date': None, 'bid_opening_date': '2023-10-05 15:00:00', 'submission_start_date': None, 'submission_end_date': '2023-10-04 14:00:00'}",Nainital  OA,"{'min': '2023-10-04 14:00:00', 'max': '2023-10-05 15:00:00'}"
2023_BSNL_165124_1,T,GM/NTL/Plg/Tdr/ARC-PP/AMO OA/23-24,"E- OPEN TENDER DOCUMENT FOR ANNUAL
REPAIR CONTRACT (ARC) OF POWER PLANT IN
OPERATIONAL AREA ALMORA UNDER BUSINESS
AREA NAINITAL",O/o GM Nainital Hq at Haldwani,263601,Open Tender,29900.00$,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndViewTender&service=direct&session=T&sp=SpM%2BnXNx%2FD4nhZ0eEEey0Mw%3D%3D,https://etenders.gov.in/eprocure/app?component=%24DirectLink_8&page=FrontEndTenderDetails&service=direct&session=T,Miscellaneous Works,ARC of PP,"{'published_date': None, 'bid_opening_date': '2023-10-05 15:00:00', 'submission_start_date': None, 'submission_end_date': '2023-10-04 14:00:00'}",Almora OA,"{'min': '2023-10-04 14:00:00', 'max': '2023-10-05 15:00:00'}"
2023_BSNL_165147_1,T,E-Tender for Repairing of  Engine Alternators on Call basis in Satna BA,E-Tender for Repairing of  Engine Alternators on Call basis in Satna BA,"IInd Floor, Kothi Road Civil Lines, Satna M.P.",485001,Open Tender,36290.60$,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndViewTender&service=direct&session=T&sp=SRm4jxAQCxjEqvTZQEtxVIw%3D%3D,https://etenders.gov.in/eprocure/app?component=%24DirectLink_8&page=FrontEndTenderDetails&service=direct&session=T,Miscellaneous Services,,"{'published_date': None, 'bid_opening_date': '2023-10-05 15:00:00', 'submission_start_date': None, 'submission_end_date': '2023-10-04 14:00:00'}",Satna BA,"{'min': '2023-10-04 14:00:00', 'max': '2023-10-05 15:00:00'}"
2023_BSNL_165128_1,T,GM/BA-STP/Plg/Tender/BNP2/ STP/ZONE-2/2023-24,"Optical Fiber Laying and associated work for repair/restoration of Bharatnet Ph-2 OF cable laid in Rampur Mathura, Mahmoodabad and Pahla Blocks in Sitapur OA of Sitapur Business Area against contingency fund","O/o The GM BA Sitapur
Main Telephone Exchange Sitapur",261001,Open Tender,20699.52$,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndViewTender&service=direct&session=T&sp=S3S2fRFmUw0u2Er005n62BQ%3D%3D,https://etenders.gov.in/eprocure/app?component=%24DirectLink_8&page=FrontEndTenderDetails&service=direct&session=T,OFC Laying Works,,"{'published_date': None, 'bid_opening_date': '2023-10-05 15:00:00', 'submission_start_date': None, 'submission_end_date': '2023-10-04 14:00:00'}",Sitapur,"{'min': '2023-10-04 14:00:00', 'max': '2023-10-05 15:00:00'}"
2023_BSNL_165102_1,T,E-Tender for hiring of Driver Services in BSNL ATP BA,"E-TENDER FOR HIRING TEMPORARY NATURE SKILLED SERVICES  (DRIVERS)
WITH VALID DRIVING LICENSES FOR DRIVING BSNL OWNED VEHICLES IN ANANTAPUR BUSINESS AREA FOR THE YEAR 2023-24","General Manager Telecom, BSNL, Opp HPO, Subash Road, Anantapur, 515001.",515001,Open Tender,12858.95$,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndViewTender&service=direct&session=T&sp=SOWG7UcR0iSGgvx9LcVV%2Fxg%3D%3D,https://etenders.gov.in/eprocure/app?component=%24DirectLink_8&page=FrontEndTenderDetails&service=direct&session=T,Manpower Supply,,"{'published_date': None, 'bid_opening_date': '2023-10-05 15:00:00', 'submission_start_date': None, 'submission_end_date': '2023-10-04 14:00:00'}",Anantapur BA,"{'min': '2023-10-04 14:00:00', 'max': '2023-10-05 15:00:00'}"
2023_BSNL_165096_1,T,Providing Copper Earthing at Telephone Exchanges and BTSs in Haridwar Business Area,Providing Copper Earthing at Telephone Exchanges and BTSs in Haridwar Business Area for Zone  B (Srinagar OA),Main Telephone Exchange Building Mayapur Haridwar Behind Bus Stand,246174,Open Tender,55330.08$,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndViewTender&service=direct&session=T&sp=Su7E%2FEd8LBO7UF6pwQQYNcw%3D%3D,https://etenders.gov.in/eprocure/app?component=%24DirectLink_8&page=FrontEndTenderDetails&service=direct&session=T,Miscellaneous Works,Earthing,"{'published_date': None, 'bid_opening_date': '2023-10-05 15:00:00', 'submission_start_date': None, 'submission_end_date': '2023-10-04 14:00:00'}",Srinagar OA,"{'min': '2023-10-04 14:00:00', 'max': '2023-10-05 15:00:00'}"
2023_BSNL_165089_1,T,Providing Copper Earthing at Telephone Exchanges and BTSs,Providing Copper Earthing at Telephone Exchanges and BTSs in Haridwar Business Area for Zone A (Haridwar OA),"Main Telephone Exchange Building Mayapur Haridwar
Behind Bus Stand",249401,Open Tender,55330.08$,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndViewTender&service=direct&session=T&sp=Sa3lMUdzrpYdtabt9H35%2BEQ%3D%3D,https://etenders.gov.in/eprocure/app?component=%24DirectLink_8&page=FrontEndTenderDetails&service=direct&session=T,Miscellaneous Works,Earthing,"{'published_date': None, 'bid_opening_date': '2023-10-05 15:00:00', 'submission_start_date': None, 'submission_end_date': '2023-10-04 14:00:00'}",Haridwar OA,"{'min': '2023-10-04 14:00:00', 'max': '2023-10-05 15:00:00'}"
2023_BSNL_165078_1,T,4G Backhaul OFC Tender-2 CVM-PDR 58KM Section-1,4G Backhaul OFC Tender-2 CHODAVARAM-PADERU 58KM Section-1,PGMTD BSNL DABAGARDENS Visakhapatnam,530020,Open Tender,26606.97$,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndViewTender&service=direct&session=T&sp=SVMCdn%2B1VwXTgtmRfQzQpAw%3D%3D,https://etenders.gov.in/eprocure/app?component=%24DirectLink_8&page=FrontEndTenderDetails&service=direct&session=T,OFC Laying Works,,"{'published_date': None, 'bid_opening_date': '2023-10-05 15:00:00', 'submission_start_date': None, 'submission_end_date': '2023-10-04 14:00:00'}",VISAKHAPATNAM,"{'min': '2023-10-04 14:00:00', 'max': '2023-10-05 15:00:00'}"
2023_BSNL_165078_2,T,4G Backhaul OFC Tender-2-CVM-PDR 58KM Section-2,4G Backhaul OFC Tender-2-CVM-PDR 58KM Section-2,PGMTD BSNL DABAGARDENS VISAKHAPATNAM,530020,Open Tender,26606.97$,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndViewTender&service=direct&session=T&sp=S%2FbEFg1GqCJC8M7m72gZRQw%3D%3D,https://etenders.gov.in/eprocure/app?component=%24DirectLink_8&page=FrontEndTenderDetails&service=direct&session=T,OFC Laying Works,,"{'published_date': None, 'bid_opening_date': '2023-10-05 15:00:00', 'submission_start_date': None, 'submission_end_date': '2023-10-04 14:00:00'}",VISAKHAPATNAM,"{'min': '2023-10-04 14:00:00', 'max': '2023-10-05 15:00:00'}"
2023_BSNL_165066_1,T,OUTSOURCING OF BTS IN MOTIHARI OA UNDER MUZAFFARPUR BA,OUTSOURCING OF BTS IN MOTIHARI OA UNDER MUZAFFARPUR BA,"Door Sanchar Bhawan, Company Bagh, Muzaffarpur-842001",845401,Open Tender,25428.00$,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndViewTender&service=direct&session=T&sp=SjJpnApY%2FjEIKAfGmyFdbcQ%3D%3D,https://etenders.gov.in/eprocure/app?component=%24DirectLink_8&page=FrontEndTenderDetails&service=direct&session=T,Miscellaneous Services,,"{'published_date': None, 'bid_opening_date': '2023-10-05 15:00:00', 'submission_start_date': None, 'submission_end_date': '2023-10-04 14:00:00'}",MOTIHARI OPERATION AREA,"{'min': '2023-10-04 14:00:00', 'max': '2023-10-05 15:00:00'}"
2023_BSNL_165078_6,T,4G Backhaul OFC Tender-2 CVM-PDR 58KM Section-6,4G Backhaul OFC Tender-2 CVM-PDR 58KM Section-6,PGMTD BSNL DABAGARDENS VISAKHAPATNAM,530020,Open Tender,35475.96$,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndViewTender&service=direct&session=T&sp=SXZT2bjQRArJ0azKlqNDPMQ%3D%3D,https://etenders.gov.in/eprocure/app?component=%24DirectLink_8&page=FrontEndTenderDetails&service=direct&session=T,OFC Laying Works,,"{'published_date': None, 'bid_opening_date': '2023-10-05 15:00:00', 'submission_start_date': None, 'submission_end_date': '2023-10-04 14:00:00'}",VISAKHAPATNAM,"{'min': '2023-10-04 14:00:00', 'max': '2023-10-05 15:00:00'}"
2023_BSNL_165078_5,T,4G Backhaul OFC Tender-2 CVM-PDR 58KM Section-5,4G Backhaul OFC Tender-2 CVM-PDR 58KM Section-5,PGMTD BSNL DABAGARDENS VISAKHAPATNAM,530020,Open Tender,57421.00$,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndViewTender&service=direct&session=T&sp=SzLVtNzFU%2B2BHnyJ2Kfx4Pw%3D%3D,https://etenders.gov.in/eprocure/app?component=%24DirectLink_8&page=FrontEndTenderDetails&service=direct&session=T,OFC Laying Works,,"{'published_date': None, 'bid_opening_date': '2023-10-05 15:00:00', 'submission_start_date': None, 'submission_end_date': '2023-10-04 14:00:00'}",VISAKHAPATNAM,"{'min': '2023-10-04 14:00:00', 'max': '2023-10-05 15:00:00'}"
2023_BSNL_165078_4,T,4G Backhaul OFC Tender-2 CVM-PDR 58KM Section-4,4G Backhaul OFC Tender-2 CVM-PDR 58KM Section-4,PGMTD BSNL DABAGARDENS VISAKHAPATNAM,530020,Open Tender,57421.00$,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndViewTender&service=direct&session=T&sp=SXPhNunnn7X2bPhGOnwhCYw%3D%3D,https://etenders.gov.in/eprocure/app?component=%24DirectLink_8&page=FrontEndTenderDetails&service=direct&session=T,OFC Laying Works,,"{'published_date': None, 'bid_opening_date': '2023-10-05 15:00:00', 'submission_start_date': None, 'submission_end_date': '2023-10-04 14:00:00'}",VISAKHAPATNAM,"{'min': '2023-10-04 14:00:00', 'max': '2023-10-05 15:00:00'}"
2023_BSNL_165078_3,T,4G Backhaul OFC Tender-2 CVM-PDR 58KM Section-3,4G Backhaul OFC Tender-2 CVM-PDR 58KM Section-3,PGMTD BSNL DABAGARDENS VISAKHAPATNAM,530020,Open Tender,23650.64$,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndViewTender&service=direct&session=T&sp=Sx%2FwzqZKY4UQtVWAl3wnAOg%3D%3D,https://etenders.gov.in/eprocure/app?component=%24DirectLink_8&page=FrontEndTenderDetails&service=direct&session=T,OFC Laying Works,,"{'published_date': None, 'bid_opening_date': '2023-10-05 15:00:00', 'submission_start_date': None, 'submission_end_date': '2023-10-04 14:00:00'}",VISAKHAPATNAM,"{'min': '2023-10-04 14:00:00', 'max': '2023-10-05 15:00:00'}"
2023_BSNL_164357_1,T,OFC/PLB Laying for Mission 500,"Trenching, HDPE/PLB pipe laying and OF cable pulling and allied works as per specification","O/o GM-BA , BSNL, MG ROAD,  Bhagalpur",812001,Open Tender,55732.82$,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndViewTender&service=direct&session=T&sp=SJnHH5oqXm0tliC5V8YstGA%3D%3D,https://etenders.gov.in/eprocure/app?component=%24DirectLink_8&page=FrontEndTenderDetails&service=direct&session=T,OFC Laying Works,,"{'published_date': None, 'bid_opening_date': '2023-10-05 15:00:00', 'submission_start_date': None, 'submission_end_date': '2023-10-04 14:00:00'}",BHAGALPUR,"{'min': '2023-10-04 14:00:00', 'max': '2023-10-05 15:00:00'}"
2023_BSNL_165055_1,T,"Supply, Installation, Testing and Commissioning of 46 X 1.5 TR split AC units in various RLU exchanges under BA Lucknow","Supply, Installation, Testing and Commissioning of 46 X 1.5 TR split AC units in various RLU exchanges under BA Lucknow","O/o Executive Engineer (Electrical)
BSNL Electrical Division
1ST Floor, Bhopal House, Lalbagh
Lucknow",226001,Open Tender,30393.08$,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndViewTender&service=direct&session=T&sp=SYSnTAfFZnseGLuIB6lNTlg%3D%3D,https://etenders.gov.in/eprocure/app?component=%24DirectLink_8&page=FrontEndTenderDetails&service=direct&session=T,Electrical Works,,"{'published_date': None, 'bid_opening_date': '2023-10-05 15:00:00', 'submission_start_date': None, 'submission_end_date': '2023-10-04 14:00:00'}",Lucknow,"{'min': '2023-10-04 14:00:00', 'max': '2023-10-05 15:00:00'}"
2023_BSNL_165053_1,T,OUTSOURCING OF BTS IN BETTIAH OA UNDER MUZAFFARPUR BA,OUTSOURCING OF BTS IN BETTIAH OA UNDER MUZAFFARPUR BA,"Door Sanchar Bhawan, Company Bagh, Muzaffarpur-842001",846538,Open Tender,30700.80$,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndViewTender&service=direct&session=T&sp=SFyV4igtc37fUB4uI9p9wQA%3D%3D,https://etenders.gov.in/eprocure/app?component=%24DirectLink_8&page=FrontEndTenderDetails&service=direct&session=T,Miscellaneous Services,,"{'published_date': None, 'bid_opening_date': '2023-10-05 15:00:00', 'submission_start_date': None, 'submission_end_date': '2023-10-04 14:00:00'}",BETTIAH OA,"{'min': '2023-10-04 14:00:00', 'max': '2023-10-05 15:00:00'}"
2023_BSNL_165059_1,T,Rectification of OFC Faults  Miscellaneous Works in Barabanki OA under  Ayodhya BA,"Rectification of OFC Faults Miscellaneous Works in Barabanki OA under 
Ayodhya BA",O/o GM BA Ayodhya,224001,Open Tender,10010.00$,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndViewTender&service=direct&session=T&sp=SES%2FrG393f5sWl8DlTahYBg%3D%3D,https://etenders.gov.in/eprocure/app?component=%24DirectLink_8&page=FrontEndTenderDetails&service=direct&session=T,Construction Works,,"{'published_date': None, 'bid_opening_date': '2023-10-05 15:00:00', 'submission_start_date': None, 'submission_end_date': '2023-10-04 14:00:00'}",Ayodhya BA,"{'min': '2023-10-04 14:00:00', 'max': '2023-10-05 15:00:00'}"
2023_BSNL_165031_1,T,GMBA/PRYJ/Plg/BHARATNET PH II/OFC Mtce/Zone2/2023-24 Dated 18082023,"Optical Fiber Cable maintenance work along with small patch Work
(48F. /96F/288F) for BHARATNET Phase-II project in Prayagraj BA under Zone-II Blocks","O/o GM BA BSNL 
CTO Bldg Compound, NY Road Prayagraj 211001 UP",211001,Open Tender,41847.42$,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndViewTender&service=direct&session=T&sp=SsOmVNJ5ZOaaPuH3176TyiA%3D%3D,,OFC Laying Works,,"{'published_date': None, 'bid_opening_date': '2023-10-05 15:00:00', 'submission_start_date': None, 'submission_end_date': '2023-10-04 14:00:00'}",Prayagraj,"{'min': '2023-10-04 14:00:00', 'max': '2023-10-05 15:00:00'}"
2023_BSNL_165057_1,T,GMBA/PRYJ/Plg/BHARATNET PH II/OFC Maintenance/Zone4/2023-24 Dt 18082023,Optical Fiber Cable maintenance work along with small patch Work (48F/96F/288F)  for BHARATNET Phase-II project  in Prayagraj BA under Zone-IV Blocks,"O/o GM BA BSNL
CTO Bldg Compound, NY Road Prayagraj 211001 UP",211001,Open Tender,37045.54$,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndViewTender&service=direct&session=T&sp=S7IFBIjKT3hb%2BHajUxeVlkA%3D%3D,,OFC Laying Works,,"{'published_date': None, 'bid_opening_date': '2023-10-05 15:00:00', 'submission_start_date': None, 'submission_end_date': '2023-10-04 14:00:00'}",Prayagraj,"{'min': '2023-10-04 14:00:00', 'max': '2023-10-05 15:00:00'}"
2023_BSNL_165020_1,T,"EOI for Outsourcing of SLA Based comprehensive Mtce  of  OFC and Other Network Elements only related to OFC in RATNAGIRI SSA under Kolhapur BA  of BSNL, Maharashtra Telecom Circle","EOI for Outsourcing of SLA Based comprehensive Mtce  of  OFC and Other Network Elements only related to OFC in RATNAGIRI SSA under Kolhapur BA  of BSNL, Maharashtra Telecom Circle","O/O PGMT ,TELEPHONE BHAVAN,BSNL ,TARABAI PARK ,KOLHAPUR",416003,Open Tender,168480.00$,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndViewTender&service=direct&session=T&sp=SQtcyatrxvVYRBk1XHFFdCQ%3D%3D,https://etenders.gov.in/eprocure/app?component=%24DirectLink_8&page=FrontEndTenderDetails&service=direct&session=T,AMC/ Maintenance Contracts,,"{'published_date': None, 'bid_opening_date': '2023-10-05 15:00:00', 'submission_start_date': None, 'submission_end_date': '2023-10-04 14:00:00'}",KOLHAPUR,"{'min': '2023-10-04 14:00:00', 'max': '2023-10-05 15:00:00'}"
2023_BSNL_164999_1,T,EOI FOR OUTSOURCING OF SLA BASED  OFC MTCE FOR KLP SSA,"EXPRESSION OF INTEREST FOR OUTSOURCING OF SLA BASED COMPREHENSIVE 
MAINTENANCE OF OPTICAL FIBER CABLE OTHER NETWORK ELEMENTS","O/o PGMT BSNL Kolhapur
Tarabai Park",416003,Open Tender,252720.00$,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndViewTender&service=direct&session=T&sp=SYkVvsRqXIdjPDd7sYsybWA%3D%3D,https://etenders.gov.in/eprocure/app?component=%24DirectLink_8&page=FrontEndTenderDetails&service=direct&session=T,AMC/ Maintenance Contracts,,"{'published_date': None, 'bid_opening_date': '2023-10-05 15:00:00', 'submission_start_date': None, 'submission_end_date': '2023-10-04 14:00:00'}",Kolhapur SSA,"{'min': '2023-10-04 14:00:00', 'max': '2023-10-05 15:00:00'}"
2023_BSNL_164940_3,T,4G Backhaul OFC Tender-1 MD-CVM 60KM Section-3,4G Backhaul OFC Tender-1 MD-CVM 60KM Section-3,"PGMTD office BSNL
DABAGARDENS
VISAKHAPATNAM",530020,Open Tender,30839.90$,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndViewTender&service=direct&session=T&sp=S9sdfpRzCFJQBxkDrSugWwg%3D%3D,https://etenders.gov.in/eprocure/app?component=%24DirectLink_8&page=FrontEndTenderDetails&service=direct&session=T,OFC Laying Works,,"{'published_date': None, 'bid_opening_date': '2023-10-05 15:00:00', 'submission_start_date': None, 'submission_end_date': '2023-10-04 14:00:00'}",VISAKHAPATNAM,"{'min': '2023-10-04 14:00:00', 'max': '2023-10-05 15:00:00'}"
2023_BSNL_164983_1,T,Maintenance of Primary underground cables in Kolhapur Urban,"Outsourcing of Maintenance of Primary underground cables and  O/H cable from MDF to
Pillar (if any) including jointing on SLA basis for Urban Cluster of Kolhapur",O/o PGMTD BSNL Telephone Bhavan Tarabai Park Kolhapur,416003,Open Tender,12908.93$,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndViewTender&service=direct&session=T&sp=SkA32qlgs1qB8zaIHzJQsYw%3D%3D,https://etenders.gov.in/eprocure/app?component=%24DirectLink_8&page=FrontEndTenderDetails&service=direct&session=T,Job Works,,"{'published_date': None, 'bid_opening_date': '2023-10-05 15:00:00', 'submission_start_date': None, 'submission_end_date': '2023-10-04 14:00:00'}",Kolhapur,"{'min': '2023-10-04 14:00:00', 'max': '2023-10-05 15:00:00'}"
2023_BSNL_164940_4,T,4G Backhaul OFC Tender-1 MD-CVM 60KM Section-4,4G Backhaul OFC Tender-1 MD-CVM 60KM Section-4,"PGMTD OFFICE BSNL
DABAGARDENS
VISAKHAPATNAM",530020,Open Tender,30839.90$,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndViewTender&service=direct&session=T&sp=SEDKW3%2FCgn374Pr6ZMhqevw%3D%3D,https://etenders.gov.in/eprocure/app?component=%24DirectLink_8&page=FrontEndTenderDetails&service=direct&session=T,OFC Laying Works,,"{'published_date': None, 'bid_opening_date': '2023-10-05 15:00:00', 'submission_start_date': None, 'submission_end_date': '2023-10-04 14:00:00'}",VISAKHAPATNAM,"{'min': '2023-10-04 14:00:00', 'max': '2023-10-05 15:00:00'}"
2023_BSNL_164940_5,T,4G Backhaul OFC Tender-1 MD-CVM 60KM Section-5,4G Backhaul OFC Tender-1 MD-CVM 60KM Section-5,"PGMTD OFFICE BSNL
DABAGARDENS
VISAKHAPATNAM",530020,Open Tender,30839.90$,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndViewTender&service=direct&session=T&sp=SZp7OtJ%2BqTxvl0YB7SLeeRQ%3D%3D,https://etenders.gov.in/eprocure/app?component=%24DirectLink_8&page=FrontEndTenderDetails&service=direct&session=T,OFC Laying Works,,"{'published_date': None, 'bid_opening_date': '2023-10-05 15:00:00', 'submission_start_date': None, 'submission_end_date': '2023-10-04 14:00:00'}",VISAKHAPATNAM,"{'min': '2023-10-04 14:00:00', 'max': '2023-10-05 15:00:00'}"
2023_BSNL_164940_2,T,4G Backhaul OFC Tender-1 MD-CVM 60KM Section-2,4G Backhaul OFC Tender-1 MD-CVM 60KM Section-2,"PGMTD OFFICE BSNL
DABAGARDENS
VISAKHAPATNAM",530020,Open Tender,30839.90$,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndViewTender&service=direct&session=T&sp=SPc8YlyF3PxIeaFCHVTlLfA%3D%3D,https://etenders.gov.in/eprocure/app?component=%24DirectLink_8&page=FrontEndTenderDetails&service=direct&session=T,OFC Laying Works,,"{'published_date': None, 'bid_opening_date': '2023-10-05 15:00:00', 'submission_start_date': None, 'submission_end_date': '2023-10-04 14:00:00'}",VISAKHAPATNAM,"{'min': '2023-10-04 14:00:00', 'max': '2023-10-05 15:00:00'}"
2023_BSNL_164940_1,T,4G Backhaul OFC Tender-1 MD-CVM 60KM Section-1,4G Backhaul OFC Tender-1 MD-CVM 60KM Section-1,"PGMTD OFFICE BSNL
DABAGARDENS
VISAKHAPATNAM",530020,Open Tender,71500.00$,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndViewTender&service=direct&session=T&sp=Sy5W7stOowROHGLVci7u%2FAw%3D%3D,https://etenders.gov.in/eprocure/app?component=%24DirectLink_8&page=FrontEndTenderDetails&service=direct&session=T,OFC Laying Works,,"{'published_date': None, 'bid_opening_date': '2023-10-05 15:00:00', 'submission_start_date': None, 'submission_end_date': '2023-10-04 14:00:00'}",VISAKHAPATNAM,"{'min': '2023-10-04 14:00:00', 'max': '2023-10-05 15:00:00'}"
2023_BSNL_164940_6,T,4G Backhaul OFC Tender-1 MD-CVM 60KM Section-6,4G Backhaul OFC Tender-1 MD-CVM 60KM Section-6,"PGMTD OFFICE BSNL
DABAGARDENS
VISAKHAPATNAM",530020,Open Tender,30839.90$,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndViewTender&service=direct&session=T&sp=SB3ORUFbWc8JVzxqxkhJeNQ%3D%3D,https://etenders.gov.in/eprocure/app?component=%24DirectLink_8&page=FrontEndTenderDetails&service=direct&session=T,OFC Laying Works,,"{'published_date': None, 'bid_opening_date': '2023-10-05 15:00:00', 'submission_start_date': None, 'submission_end_date': '2023-10-04 14:00:00'}",VISAKHAPATNAM,"{'min': '2023-10-04 14:00:00', 'max': '2023-10-05 15:00:00'}"
2023_BSNL_164923_1,T,"E-Tender for Laying PLB pipe/ Duct and Associated works by Open Trench Method/Trenchless Technology, Optical Fibre Cable Pulling/Blowing and splicing works etc., for SAWARDE TE-SANGMESHWAR TE OF Cable","E-Tender for Laying PLB pipe/ Duct and Associated works by Open Trench Method/Trenchless Technology, Optical Fibre Cable Pulling/Blowing and splicing works etc., for SAWARDE TE- SANGMESHWAR TE OF Cable","DE (Admin) O/o GM CN-TX West, Administrative Building, Near Teen Petrol    
Pump, Tekadi Bunglow, Thane-400602  Tel No-  022-25432727",415611,Open Tender,181758.19$,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndViewTender&service=direct&session=T&sp=SAZwRNqUkyh1%2BQ38gPq%2FafQ%3D%3D,,Job Works,,"{'published_date': None, 'bid_opening_date': '2023-10-05 15:00:00', 'submission_start_date': None, 'submission_end_date': '2023-10-04 14:00:00'}",Sangameshwar,"{'min': '2023-10-04 14:00:00', 'max': '2023-10-05 15:00:00'}"
